id,uri,data,dataHoraRegistro,siglaOrgao,uriOrgao,uriEvento,proposicaoObjeto,uriProposicaoObjeto,descricao,aprovacao
2211159-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211159-2,2019-07-10,2019-07-11T13:52:12,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,https://dadosabertos.camara.leg.br/api/v2/eventos/56416,REQ 233/2019 CSSF,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211159,Aprovado. O requeriment foi subscrito pela Dep. Fernanda Melchionna.,1
2210520-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2210520-2,2019-07-10,2019-07-11T13:51:39,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,https://dadosabertos.camara.leg.br/api/v2/eventos/56416,REQ 232/2019 CSSF,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2210520,Aprovado. O requerimento foi subscrito pelos Dep. Dr. Luiz Antônio Teixeira Jr. e Marina Santos.,1
2210353-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2210353-2,2019-07-10,2019-07-11T13:51:01,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,https://dadosabertos.camara.leg.br/api/v2/eventos/56416,REQ 231/2019 CSSF,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2210353,"Aprovado. O Requerimento foi subscrito pelos Dep. Jorge Solla, Rosângela Gomes, Silvia Cristina e Dulce Miranda.",1
2211472-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211472-2,2019-07-11,2019-07-11T13:17:09,CEXBRES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538360,https://dadosabertos.camara.leg.br/api/v2/eventos/56534,REQ 4/2019 CEXBRES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211472,Aprovado,1
2211470-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211470-2,2019-07-11,2019-07-11T13:17:04,CEXBRES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538360,https://dadosabertos.camara.leg.br/api/v2/eventos/56534,REQ 3/2019 CEXBRES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211470,Aprovado,1
2211047-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211047-2,2019-07-11,2019-07-11T13:16:59,CEXBRES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538360,https://dadosabertos.camara.leg.br/api/v2/eventos/56534,REQ 2/2019 CEXBRES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211047,Aprovado,1
2211813-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211813-2,2019-07-11,2019-07-11T12:27:27,CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/orgaos/538350,https://dadosabertos.camara.leg.br/api/v2/eventos/56473,REQ 135/2019 CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211813,Aprovado,1
2211812-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211812-2,2019-07-11,2019-07-11T12:27:17,CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/orgaos/538350,https://dadosabertos.camara.leg.br/api/v2/eventos/56473,REQ 134/2019 CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211812,Aprovado,1
2211802-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211802-2,2019-07-11,2019-07-11T12:26:32,CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/orgaos/538350,https://dadosabertos.camara.leg.br/api/v2/eventos/56473,REQ 133/2019 CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211802,Aprovado,1
2211658-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211658-2,2019-07-11,2019-07-11T12:26:18,CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/orgaos/538350,https://dadosabertos.camara.leg.br/api/v2/eventos/56473,REQ 132/2019 CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211658,Aprovado,1
2211268-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211268-2,2019-07-11,2019-07-11T12:25:56,CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/orgaos/538350,https://dadosabertos.camara.leg.br/api/v2/eventos/56473,REQ 131/2019 CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211268,Aprovado,1
2209085-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2209085-3,2019-07-11,2019-07-11T12:25:39,CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/orgaos/538350,https://dadosabertos.camara.leg.br/api/v2/eventos/56473,REQ 130/2019 CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2209085,Aprovado,1
2209083-3,https://dadosabertos.camara.leg.br/api/v2/votacoes/2209083-3,2019-07-11,2019-07-11T12:25:16,CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/orgaos/538350,https://dadosabertos.camara.leg.br/api/v2/eventos/56473,REQ 129/2019 CPIBRUMA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2209083,Aprovado,1
2192459-640,https://dadosabertos.camara.leg.br/api/v2/votacoes/2192459-640,2019-07-10,2019-07-10T20:53:02,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/56528,,,Rejeitada a Emenda nº 176. Sim: 265; não: 184; abstenção: 2; total: 451.,0
2192459-636,https://dadosabertos.camara.leg.br/api/v2/votacoes/2192459-636,2019-07-10,2019-07-10T20:09:35,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/56528,,,"Aprovado, em primeiro turno, o Substitutivo da Comissão Especial à Proposta de Emenda à Constituição nº 6, de 2019, ressalvados os destaques. Sim: 379; não: 131; total: 510.",1
2192459-625,https://dadosabertos.camara.leg.br/api/v2/votacoes/2192459-625,2019-07-10,2019-07-10T17:06:06,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/56528,,,Rejeitado o Requerimento. Sim: 25; não: 314; abstenção: 2; total: 341.,0
2150713-38,https://dadosabertos.camara.leg.br/api/v2/votacoes/2150713-38,2019-07-10,2019-07-10T16:32:26,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/56506,,,Aprovado o Parecer.,1
2176886-57,https://dadosabertos.camara.leg.br/api/v2/votacoes/2176886-57,2019-07-10,2019-07-10T16:23:08,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/56506,,,Aprovado o Parecer.,1
16372-58,https://dadosabertos.camara.leg.br/api/v2/votacoes/16372-58,2019-07-10,2019-07-10T16:21:35,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/56506,,,Aprovado o Parecer.,1
955460-93,https://dadosabertos.camara.leg.br/api/v2/votacoes/955460-93,2019-07-10,2019-07-10T16:18:54,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,https://dadosabertos.camara.leg.br/api/v2/eventos/56506,,,Aprovado o Parecer.,1
2211615-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211615-2,2019-07-10,2019-07-10T16:15:59,CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538435,https://dadosabertos.camara.leg.br/api/v2/eventos/56472,,,"Aprovado, com alteração, incluindo um adendo ao requerimento.",1
2211571-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211571-2,2019-07-10,2019-07-10T16:15:53,CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538435,https://dadosabertos.camara.leg.br/api/v2/eventos/56472,REQ 188/2019 CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211571,Aprovado,1
2211523-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211523-2,2019-07-10,2019-07-10T16:15:47,CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538435,https://dadosabertos.camara.leg.br/api/v2/eventos/56472,REQ 187/2019 CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211523,Aprovado,1
2211163-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211163-2,2019-07-10,2019-07-10T16:15:40,CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538435,https://dadosabertos.camara.leg.br/api/v2/eventos/56472,REQ 185/2019 CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211163,Aprovado,1
2211162-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2211162-2,2019-07-10,2019-07-10T16:15:33,CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538435,https://dadosabertos.camara.leg.br/api/v2/eventos/56472,REQ 184/2019 CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2211162,Aprovado,1
2208355-2,https://dadosabertos.camara.leg.br/api/v2/votacoes/2208355-2,2019-07-10,2019-07-10T16:15:27,CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/orgaos/538435,https://dadosabertos.camara.leg.br/api/v2/eventos/56472,REQ 173/2019 CPIBNDES,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2208355,Aprovado,1
2192459-619,https://dadosabertos.camara.leg.br/api/v2/votacoes/2192459-619,2019-07-10,2019-07-10T16:14:51,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/56510,,,Rejeitada a admissibilidade dos destaques simples. Sim: 22; não: 345; abstenção: 1; total: 368.,0
2195046-40,https://dadosabertos.camara.leg.br/api/v2/votacoes/2195046-40,2019-07-10,2019-07-10T16:07:32,CE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,https://dadosabertos.camara.leg.br/api/v2/eventos/56422,,,Aprovado o Parecer.,1
2151691-91,https://dadosabertos.camara.leg.br/api/v2/votacoes/2151691-91,2019-07-10,2019-07-10T16:07:00,CE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,https://dadosabertos.camara.leg.br/api/v2/eventos/56422,,,Aprovado o Parecer.,1
2192459-616,https://dadosabertos.camara.leg.br/api/v2/votacoes/2192459-616,2019-07-10,2019-07-10T15:21:59,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/56510,,,Aprovado o Requerimento. Sim: 324; não: 34; abstenção: 5; total: 363.,1
2192459-612,https://dadosabertos.camara.leg.br/api/v2/votacoes/2192459-612,2019-07-10,2019-07-10T14:14:33,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/56510,,,Rejeitados os Requerimentos de votação parcelada. Sim: 43; não: 299; abstenção: 2; total: 344.,0
2192459-609,https://dadosabertos.camara.leg.br/api/v2/votacoes/2192459-609,2019-07-10,2019-07-10T13:37:53,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,https://dadosabertos.camara.leg.br/api/v2/eventos/56510,,,Rejeitado o Requerimento. Sim: 29; não: 334; abstenção: 3; total: 366.,0
2193204-26,https://dadosabertos.camara.leg.br/api/v2/votacoes/2193204-26,2019-07-10,2019-07-10T11:52:22,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,,,,Aprovado requerimento n. 235/2019 do Sr. Dr. Zacharias Calil que requer realização de Audiência Pública para debater sobre o PL 1.171/19 e PL 1.549/19 que tratam sobre educação a distância nas graduações dos cursos da saúde e da engenharia civil e agronômica.,1
2085970-84,https://dadosabertos.camara.leg.br/api/v2/votacoes/2085970-84,2019-07-10,2019-07-10T11:52:03,CSAUDE,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,,,,"Aprovado requerimento n. 234/2019 do Sr. Dr. Luiz Ovando que requer a inclusão de convidados na Audiência Pública para discutir os Projetos de Lei nºs. 5.414, de 2016; 6.858, de 2017 e 7.121, de 2017,que tratam de ensino na modalidade à distância de educação continuada, objeto do Requerimento nº 207/2019.",1
